system,step,escape,basin,truth,constraint,coherence,option_density,civilization_access,discoveries,survivability
power_maximizer,996,0.95,1.0,0.987983,0.909654,0.893989,1.0,0.956,6,0.95982
power_maximizer,997,0.95,0.998768,0.983154,0.918596,0.905684,1.0,0.956,6,0.962006
power_maximizer,998,0.95,1.0,0.980626,0.918136,0.905638,1.0,0.956,6,0.961716
power_maximizer,999,0.95,0.995842,0.974592,0.91541,0.903573,1.0,0.956,6,0.959032
stability_maximizer,0,0.05,0.33769,1.0,1.0,1.0,0.5,0.5,0,0.717538
stability_maximizer,1,0.05,0.332544,1.0,1.0,1.0,0.5,0.5,0,0.716509
stability_maximizer,2,0.05,0.338698,1.0,1.0,1.0,0.5,0.5,0,0.71774
stability_maximizer,3,0.05,0.336038,0.991793,0.995164,0.991119,0.5,0.5,0,0.713536
stability_maximizer,4,0.05,0.327246,0.994667,1.0,0.9936,0.5,0.5,0,0.713465
stability_maximizer,5,0.05,0.329714,0.988614,0.99817,0.986703,0.5,0.5,0,0.711473
stability_maximizer,6,0.05,0.334729,0.984866,1.0,0.981839,0.5,0.5,0,0.711316
stability_maximizer,7,0.05,0.329732,0.977777,1.0,0.973333,0.5,0.5,0,0.70768
stability_maximizer,8,0.05,0.332119,0.991844,1.0,0.990213,0.5,0.5,0,0.71339
stability_maximizer,9,0.05,0.329775,0.994894,0.994972,0.994879,0.5,0.5,0,0.713412
stability_maximizer,10,0.05,0.332867,0.996579,0.999237,0.996047,0.5,0.5,0,0.715203
stability_maximizer,11,0.05,0.334435,0.995998,1.0,0.995198,0.5,0.5,0,0.715398
stability_maximizer,12,0.05,0.332067,0.996143,1.0,0.995372,0.5,0.5,0,0.714979
stability_maximizer,13,0.05,0.321414,0.986998,0.994676,0.985463,0.5,0.5,0,0.708765
stability_maximizer,14,0.05,0.316464,0.991177,0.993814,0.99065,0.5,0.5,0,0.709219
stability_maximizer,15,0.05,0.306869,0.988659,0.997514,0.986888,0.5,0.5,0,0.706837
stability_maximizer,16,0.05,0.301273,0.989952,1.0,0.987942,0.5,0.5,0,0.706517
stability_maximizer,17,0.05,0.295927,0.989196,1.0,0.987035,0.5,0.5,0,0.705166
stability_maximizer,18,0.05,0.295876,0.980843,0.994224,0.978167,0.5,0.5,0,0.70131
stability_maximizer,19,0.05,0.294754,0.977992,0.993327,0.974925,0.5,0.5,0,0.69991
stability_maximizer,20,0.05,0.30207,0.978024,0.995912,0.974446,0.5,0.5,0,0.701715
stability_maximizer,21,0.05,0.306846,0.980904,1.0,0.977085,0.5,0.5,0,0.704266
stability_maximizer,22,0.05,0.311756,0.980858,1.0,0.97703,0.5,0.5,0,0.70523
stability_maximizer,23,0.05,0.30674,0.977633,1.0,0.97316,0.5,0.5,0,0.703027
stability_maximizer,24,0.05,0.300347,0.977822,0.999436,0.973499,0.5,0.5,0,0.701747
stability_maximizer,25,0.05,0.29879,0.97751,0.99849,0.973314,0.5,0.5,0,0.701199
stability_maximizer,26,0.05,0.289264,0.973203,0.98286,0.971272,0.5,0.5,0,0.695691
stability_maximizer,27,0.05,0.286298,0.970907,0.989995,0.96709,0.5,0.5,0,0.695157
stability_maximizer,28,0.05,0.287121,0.969513,0.996437,0.964128,0.5,0.5,0,0.695627
stability_maximizer,29,0.05,0.280775,0.960084,0.993891,0.953323,0.5,0.5,0,0.690524
stability_maximizer,30,0.05,0.299187,0.961591,0.989473,0.956015,0.5,0.5,0,0.694202
stability_maximizer,31,0.05,0.303803,0.952098,0.993075,0.943903,0.5,0.5,0,0.692055
stability_maximizer,32,0.05,0.307493,0.952146,0.996662,0.943242,0.5,0.5,0,0.69327
stability_maximizer,33,0.05,0.301468,0.964612,0.994647,0.958605,0.5,0.5,0,0.696444
stability_maximizer,34,0.05,0.282319,0.973279,1.0,0.967935,0.5,0.5,0,0.696524
stability_maximizer,35,0.05,0.28699,0.977392,0.996143,0.973642,0.5,0.5,0,0.698494
stability_maximizer,36,0.05,0.280721,0.974384,1.0,0.96926,0.5,0.5,0,0.696615
stability_maximizer,37,0.05,0.27527,0.970712,0.996126,0.965629,0.5,0.5,0,0.693663
stability_maximizer,38,0.05,0.26747,0.973687,1.0,0.968425,0.5,0.5,0,0.693706
stability_maximizer,39,0.05,0.27575,0.972611,0.998717,0.96739,0.5,0.5,0,0.694797
stability_maximizer,40,0.05,0.284088,0.968793,1.0,0.962551,0.5,0.5,0,0.695208
stability_maximizer,41,0.05,0.275865,0.966028,1.0,0.959233,0.5,0.5,0,0.692535
stability_maximizer,42,0.05,0.267992,0.968828,0.999123,0.962769,0.5,0.5,0,0.69189
stability_maximizer,43,0.05,0.266503,0.971427,0.996865,0.966339,0.5,0.5,0,0.69227
stability_maximizer,44,0.05,0.251975,0.972807,1.0,0.967369,0.5,0.5,0,0.690279
stability_maximizer,45,0.05,0.238309,0.971207,1.0,0.965448,0.5,0.5,0,0.686951
stability_maximizer,46,0.05,0.231798,0.967916,0.996642,0.962171,0.5,0.5,0,0.683994
stability_maximizer,47,0.05,0.242703,0.975145,0.999474,0.970279,0.5,0.5,0,0.689227
stability_maximizer,48,0.05,0.23228,0.979053,0.991416,0.97658,0.5,0.5,0,0.687565
stability_maximizer,49,0.05,0.234913,0.972824,0.985515,0.970286,0.5,0.5,0,0.685019
stability_maximizer,50,0.05,0.239142,0.979968,0.98957,0.978047,0.5,0.5,0,0.689041
stability_maximizer,51,0.05,0.233373,0.974113,0.986802,0.971575,0.5,0.5,0,0.685355
stability_maximizer,52,0.05,0.236266,0.962252,0.982464,0.958209,0.5,0.5,0,0.680966
stability_maximizer,53,0.05,0.237099,0.954825,0.997099,0.946371,0.5,0.5,0,0.680244
stability_maximizer,54,0.05,0.240374,0.95851,0.994976,0.951217,0.5,0.5,0,0.681997
stability_maximizer,55,0.05,0.257547,0.965712,1.0,0.958854,0.5,0.5,0,0.688754
stability_maximizer,56,0.05,0.249721,0.974354,0.994941,0.970237,0.5,0.5,0,0.689756
stability_maximizer,57,0.05,0.236806,0.96284,0.996995,0.956009,0.5,0.5,0,0.683153
stability_maximizer,58,0.05,0.221092,0.967143,1.0,0.960571,0.5,0.5,0,0.681996
stability_maximizer,59,0.05,0.219234,0.968132,1.0,0.961758,0.5,0.5,0,0.681992
stability_maximizer,60,0.05,0.216686,0.969245,1.0,0.963094,0.5,0.5,0,0.681896
stability_maximizer,61,0.05,0.215821,0.969401,1.0,0.963282,0.5,0.5,0,0.681781
stability_maximizer,62,0.05,0.21984,0.980588,0.997681,0.977169,0.5,0.5,0,0.68645
stability_maximizer,63,0.05,0.22438,1.0,0.990593,0.988711,0.5,0.5,0,0.691565
stability_maximizer,64,0.05,0.227931,1.0,1.0,1.0,0.5,0.5,0,0.695586
stability_maximizer,65,0.05,0.23537,1.0,1.0,1.0,0.5,0.5,0,0.697074
stability_maximizer,66,0.05,0.246832,1.0,1.0,1.0,0.5,0.5,0,0.699366
stability_maximizer,67,0.05,0.248841,0.999528,1.0,0.999433,0.5,0.5,0,0.699592
stability_maximizer,68,0.05,0.242253,0.993249,0.995488,0.992802,0.5,0.5,0,0.695362
stability_maximizer,69,0.05,0.242237,0.994734,0.998621,0.993956,0.5,0.5,0,0.696312
stability_maximizer,70,0.05,0.254163,0.993278,0.99606,0.992721,0.5,0.5,0,0.697828
stability_maximizer,71,0.05,0.23967,0.988726,1.0,0.986471,0.5,0.5,0,0.69374
stability_maximizer,72,0.05,0.248811,0.998114,0.997783,0.997717,0.5,0.5,0,0.698703
stability_maximizer,73,0.05,0.257964,0.995367,1.0,0.994441,0.5,0.5,0,0.699869
stability_maximizer,74,0.05,0.254343,0.990703,1.0,0.988844,0.5,0.5,0,0.69741
stability_maximizer,75,0.05,0.25307,0.983341,0.993504,0.981308,0.5,0.5,0,0.693585
stability_maximizer,76,0.05,0.268023,0.986178,0.991368,0.98514,0.5,0.5,0,0.697358
stability_maximizer,77,0.05,0.266307,0.984302,0.985863,0.98399,0.5,0.5,0,0.695612
stability_maximizer,78,0.05,0.246193,0.989537,0.983483,0.982273,0.5,0.5,0,0.691876
stability_maximizer,79,0.05,0.259932,0.98555,0.979874,0.978738,0.5,0.5,0,0.692763
stability_maximizer,80,0.05,0.263443,0.983311,0.971004,0.968543,0.5,0.5,0,0.690012
stability_maximizer,81,0.05,0.273893,0.984235,0.974537,0.972597,0.5,0.5,0,0.693482
stability_maximizer,82,0.05,0.268817,0.99475,0.974133,0.97001,0.5,0.5,0,0.693881
stability_maximizer,83,0.05,0.277786,0.990565,0.971302,0.96745,0.5,0.5,0,0.694059
stability_maximizer,84,0.05,0.277989,0.992392,0.98467,0.983126,0.5,0.5,0,0.699076
stability_maximizer,85,0.05,0.259164,0.994566,0.985334,0.983488,0.5,0.5,0,0.695866
stability_maximizer,86,0.05,0.262328,0.996197,0.98558,0.983457,0.5,0.5,0,0.696827
stability_maximizer,87,0.05,0.267433,0.993053,0.980305,0.977756,0.5,0.5,0,0.695526
stability_maximizer,88,0.05,0.261906,0.993852,0.971892,0.967501,0.5,0.5,0,0.691577
stability_maximizer,89,0.05,0.25464,0.991372,0.978964,0.976482,0.5,0.5,0,0.692246
stability_maximizer,90,0.05,0.259387,0.980991,0.990585,0.979072,0.5,0.5,0,0.693601
stability_maximizer,91,0.05,0.271816,0.987662,0.994317,0.986331,0.5,0.5,0,0.699046
stability_maximizer,92,0.05,0.273229,0.985188,0.994653,0.983295,0.5,0.5,0,0.698451
stability_maximizer,93,0.05,0.25712,0.992341,0.994319,0.991945,0.5,0.5,0,0.697848
stability_maximizer,94,0.05,0.252837,0.99471,0.989118,0.988,0.5,0.5,0,0.695954
stability_maximizer,95,0.05,0.256294,0.997975,0.988231,0.986282,0.5,0.5,0,0.696816
stability_maximizer,96,0.05,0.257206,0.989246,0.982403,0.981034,0.5,0.5,0,0.693655
stability_maximizer,97,0.05,0.264157,0.987377,0.980217,0.978785,0.5,0.5,0,0.694
stability_maximizer,98,0.05,0.267177,0.98977,0.978563,0.976321,0.5,0.5,0,0.694375
stability_maximizer,99,0.05,0.249885,0.995874,0.981864,0.979061,0.5,0.5,0,0.692982
stability_maximizer,100,0.05,0.248988,1.0,0.973052,0.967663,0.5,0.5,0,0.690312
stability_maximizer,101,0.05,0.240097,1.0,0.979074,0.974889,0.5,0.5,0,0.690654
stability_maximizer,102,0.05,0.228187,0.999206,0.976836,0.972362,0.5,0.5,0,0.687366
stability_maximizer,103,0.05,0.243945,1.0,0.980345,0.976414,0.5,0.5,0,0.69187
stability_maximizer,104,0.05,0.249923,0.997717,0.979205,0.975503,0.5,0.5,0,0.692327
stability_maximizer,105,0.05,0.237091,1.0,0.980892,0.97707,0.5,0.5,0,0.690692
stability_maximizer,106,0.05,0.228688,0.994461,0.974465,0.970466,0.5,0.5,0,0.68593
stability_maximizer,107,0.05,0.229416,0.991832,0.969109,0.964564,0.5,0.5,0,0.683801
stability_maximizer,108,0.05,0.229228,0.989272,0.965875,0.961196,0.5,0.5,0,0.682246
stability_maximizer,109,0.05,0.22877,0.997198,0.963648,0.956939,0.5,0.5,0,0.682543
stability_maximizer,110,0.05,0.228526,0.987092,0.973254,0.970487,0.5,0.5,0,0.68438
stability_maximizer,111,0.05,0.234697,0.982948,0.973028,0.971044,0.5,0.5,0,0.684921
stability_maximizer,112,0.05,0.244785,0.985302,0.975999,0.974138,0.5,0.5,0,0.688333
stability_maximizer,113,0.05,0.254236,0.990313,0.968152,0.96372,0.5,0.5,0,0.688203
stability_maximizer,114,0.05,0.246405,0.994954,0.970084,0.96511,0.5,0.5,0,0.688004
stability_maximizer,115,0.05,0.245095,0.986133,0.970618,0.967514,0.5,0.5,0,0.686624
stability_maximizer,116,0.05,0.249525,0.988796,0.982903,0.981724,0.5,0.5,0,0.692229
stability_maximizer,117,0.05,0.246342,0.994024,0.975004,0.9712,0.5,0.5,0,0.689585
stability_maximizer,118,0.05,0.249207,0.981245,0.975493,0.974343,0.5,0.5,0,0.688439
stability_maximizer,119,0.05,0.250218,0.975313,0.978737,0.974628,0.5,0.5,0,0.688138
stability_maximizer,120,0.05,0.261621,0.976057,0.974731,0.974466,0.5,0.5,0,0.689886
stability_maximizer,121,0.05,0.251067,0.979176,0.978991,0.978954,0.5,0.5,0,0.689736
stability_maximizer,122,0.05,0.246292,0.978163,0.976135,0.975729,0.5,0.5,0,0.687626
stability_maximizer,123,0.05,0.249545,0.978465,0.983333,0.977491,0.5,0.5,0,0.689765
stability_maximizer,124,0.05,0.257635,0.98231,0.983736,0.982024,0.5,0.5,0,0.692864
stability_maximizer,125,0.05,0.277248,0.977912,0.985987,0.976297,0.5,0.5,0,0.695439
stability_maximizer,126,0.05,0.291733,0.983862,0.982316,0.982007,0.5,0.5,0,0.699734
stability_maximizer,127,0.05,0.293995,0.981222,0.987369,0.979993,0.5,0.5,0,0.700197
stability_maximizer,128,0.05,0.29592,0.981506,0.990316,0.979744,0.5,0.5,0,0.701065
stability_maximizer,129,0.05,0.296593,0.978187,1.0,0.973825,0.5,0.5,0,0.701204
stability_maximizer,130,0.05,0.300214,0.976887,1.0,0.972265,0.5,0.5,0,0.701445
stability_maximizer,131,0.05,0.294532,0.971727,1.0,0.966073,0.5,0.5,0,0.698389
stability_maximizer,132,0.05,0.290904,0.959619,1.0,0.951542,0.5,0.5,0,0.693159
stability_maximizer,133,0.05,0.279199,0.967283,0.992154,0.962309,0.5,0.5,0,0.692665
stability_maximizer,134,0.05,0.273791,0.977825,0.996875,0.974015,0.5,0.5,0,0.696109
stability_maximizer,135,0.05,0.266654,0.98209,0.99539,0.97943,0.5,0.5,0,0.696078
stability_maximizer,136,0.05,0.277032,0.978109,0.996069,0.974516,0.5,0.5,0,0.69676
stability_maximizer,137,0.05,0.283705,0.977775,0.994447,0.97444,0.5,0.5,0,0.697763
stability_maximizer,138,0.05,0.275455,0.980318,0.993778,0.977626,0.5,0.5,0,0.696973
stability_maximizer,139,0.05,0.283969,0.973755,0.992539,0.969999,0.5,0.5,0,0.696076
stability_maximizer,140,0.05,0.278536,0.983092,0.998203,0.98007,0.5,0.5,0,0.699187
stability_maximizer,141,0.05,0.29309,0.974581,0.998208,0.969855,0.5,0.5,0,0.698933
stability_maximizer,142,0.05,0.285973,0.977109,0.991619,0.974207,0.5,0.5,0,0.697607
stability_maximizer,143,0.05,0.294636,0.979396,0.980741,0.979127,0.5,0.5,0,0.698797
stability_maximizer,144,0.05,0.299354,0.98011,0.965126,0.962129,0.5,0.5,0,0.694651
stability_maximizer,145,0.05,0.300647,0.975763,0.97209,0.971355,0.5,0.5,0,0.696718
stability_maximizer,146,0.05,0.295339,0.978603,0.983571,0.97761,0.5,0.5,0,0.699006
stability_maximizer,147,0.05,0.298417,0.981988,0.988789,0.980627,0.5,0.5,0,0.701548
stability_maximizer,148,0.05,0.30377,0.978097,0.991019,0.975512,0.5,0.5,0,0.701456
stability_maximizer,149,0.05,0.30798,0.979429,0.972837,0.971518,0.5,0.5,0,0.69899
stability_maximizer,150,0.05,0.313317,0.982691,0.972996,0.971056,0.5,0.5,0,0.700596
stability_maximizer,151,0.05,0.316008,0.985811,0.980032,0.978876,0.5,0.5,0,0.704073
stability_maximizer,152,0.05,0.309024,0.971585,0.977738,0.970354,0.5,0.5,0,0.698385
stability_maximizer,153,0.05,0.306399,0.977202,0.979265,0.976789,0.5,0.5,0,0.700145
stability_maximizer,154,0.05,0.304238,0.980657,0.982892,0.98021,0.5,0.5,0,0.701462
stability_maximizer,155,0.05,0.290784,0.978458,0.98847,0.976456,0.5,0.5,0,0.698667
stability_maximizer,156,0.05,0.292905,0.977316,0.993342,0.974111,0.5,0.5,0,0.69929
stability_maximizer,157,0.05,0.290228,0.979944,1.0,0.975933,0.5,0.5,0,0.700585
stability_maximizer,158,0.05,0.296369,0.980781,0.999676,0.977002,0.5,0.5,0,0.702083
stability_maximizer,159,0.05,0.295643,0.982466,0.993338,0.980292,0.5,0.5,0,0.701753
stability_maximizer,160,0.05,0.286722,0.980373,0.994113,0.977625,0.5,0.5,0,0.69929
stability_maximizer,161,0.05,0.28354,0.976936,0.990976,0.974129,0.5,0.5,0,0.696973
stability_maximizer,162,0.05,0.261241,0.971577,1.0,0.965893,0.5,0.5,0,0.691675
stability_maximizer,163,0.05,0.252594,0.972136,1.0,0.966563,0.5,0.5,0,0.690153
stability_maximizer,164,0.05,0.26751,0.975261,0.996761,0.970961,0.5,0.5,0,0.693885
stability_maximizer,165,0.05,0.262124,0.969766,0.986294,0.966461,0.5,0.5,0,0.689423
stability_maximizer,166,0.05,0.255152,0.963561,0.988564,0.958561,0.5,0.5,0,0.686011
stability_maximizer,167,0.05,0.230203,0.958336,0.986059,0.952792,0.5,0.5,0,0.678757
stability_maximizer,168,0.05,0.242559,0.955842,0.991742,0.948663,0.5,0.5,0,0.681028
stability_maximizer,169,0.05,0.24242,0.952089,0.991624,0.944182,0.5,0.5,0,0.679589
stability_maximizer,170,0.05,0.243981,0.952037,0.986195,0.945205,0.5,0.5,0,0.679187
stability_maximizer,171,0.05,0.247595,0.950715,0.987462,0.943366,0.5,0.5,0,0.67958
stability_maximizer,172,0.05,0.240855,0.952543,0.984093,0.946233,0.5,0.5,0,0.678481
stability_maximizer,173,0.05,0.228073,0.951744,0.987948,0.944503,0.5,0.5,0,0.676121
stability_maximizer,174,0.05,0.248438,0.958433,0.996118,0.950896,0.5,0.5,0,0.683728
stability_maximizer,175,0.05,0.263461,0.954896,0.980864,0.949702,0.5,0.5,0,0.683464
stability_maximizer,176,0.05,0.268127,0.95709,0.983062,0.951896,0.5,0.5,0,0.685495
stability_maximizer,177,0.05,0.271383,0.963107,0.977907,0.960147,0.5,0.5,0,0.687725
stability_maximizer,178,0.05,0.284496,0.964764,0.974798,0.962757,0.5,0.5,0,0.690565
stability_maximizer,179,0.05,0.279503,0.961514,0.967817,0.960253,0.5,0.5,0,0.687464
stability_maximizer,180,0.05,0.278143,0.959053,0.975377,0.955789,0.5,0.5,0,0.687245
stability_maximizer,181,0.05,0.280466,0.955762,0.975353,0.951843,0.5,0.5,0,0.686482
stability_maximizer,182,0.05,0.286395,0.956459,0.98253,0.951245,0.5,0.5,0,0.688846
stability_maximizer,183,0.05,0.292938,0.954761,0.972152,0.951283,0.5,0.5,0,0.688194
stability_maximizer,184,0.05,0.298941,0.959502,0.975479,0.956307,0.5,0.5,0,0.691584
stability_maximizer,185,0.05,0.292687,0.963967,0.978737,0.961013,0.5,0.5,0,0.692411
stability_maximizer,186,0.05,0.301762,0.959697,0.975842,0.956468,0.5,0.5,0,0.692267
stability_maximizer,187,0.05,0.308911,0.958697,0.978254,0.954786,0.5,0.5,0,0.693634
stability_maximizer,188,0.05,0.287146,0.954435,0.978569,0.949609,0.5,0.5,0,0.687736
stability_maximizer,189,0.05,0.289323,0.962511,0.977251,0.959563,0.5,0.5,0,0.691007
stability_maximizer,190,0.05,0.292121,0.96162,0.976963,0.958551,0.5,0.5,0,0.691198
stability_maximizer,191,0.05,0.310256,0.949269,0.975289,0.944065,0.5,0.5,0,0.690016
stability_maximizer,192,0.05,0.304207,0.956114,0.980873,0.951162,0.5,0.5,0,0.692068
stability_maximizer,193,0.05,0.302242,0.956693,0.980789,0.951874,0.5,0.5,0,0.691879
stability_maximizer,194,0.05,0.300938,0.959442,0.985856,0.954159,0.5,0.5,0,0.69329
stability_maximizer,195,0.05,0.292732,0.950107,0.991458,0.941837,0.5,0.5,0,0.688893
stability_maximizer,196,0.05,0.296974,0.942952,1.0,0.931542,0.5,0.5,0,0.688173
stability_maximizer,197,0.05,0.29852,0.949704,0.994078,0.940829,0.5,0.5,0,0.690236
stability_maximizer,198,0.05,0.300154,0.968282,0.996054,0.962728,0.5,0.5,0,0.697727
stability_maximizer,199,0.05,0.309999,0.971394,0.990231,0.967627,0.5,0.5,0,0.700108
stability_maximizer,200,0.05,0.298214,0.981815,0.991709,0.979836,0.5,0.5,0,0.701817
stability_maximizer,201,0.05,0.313123,0.98029,0.995869,0.977174,0.5,0.5,0,0.704764
stability_maximizer,202,0.05,0.319043,0.975752,0.988151,0.973272,0.5,0.5,0,0.703272
stability_maximizer,203,0.05,0.319495,0.974352,0.995853,0.970052,0.5,0.5,0,0.703827
stability_maximizer,204,0.05,0.322201,0.975491,0.986631,0.973263,0.5,0.5,0,0.703612
stability_maximizer,205,0.05,0.322496,0.988077,0.990487,0.987595,0.5,0.5,0,0.708846
stability_maximizer,206,0.05,0.297812,0.992815,0.990181,0.989654,0.5,0.5,0,0.705043
stability_maximizer,207,0.05,0.290966,0.995121,0.995538,0.995038,0.5,0.5,0,0.705807
stability_maximizer,208,0.05,0.287758,0.995412,0.998921,0.99471,0.5,0.5,0,0.705707
stability_maximizer,209,0.05,0.29575,0.992771,0.990982,0.990624,0.5,0.5,0,0.704906
stability_maximizer,210,0.05,0.291113,0.989566,0.990844,0.989311,0.5,0.5,0,0.703169
stability_maximizer,211,0.05,0.288219,0.989759,0.990866,0.989538,0.5,0.5,0,0.702665
stability_maximizer,212,0.05,0.269559,1.0,0.990243,0.988291,0.5,0.5,0,0.700477
stability_maximizer,213,0.05,0.258734,0.997174,0.986487,0.984349,0.5,0.5,0,0.696572
stability_maximizer,214,0.05,0.254248,1.0,0.982969,0.979563,0.5,0.5,0,0.694855
stability_maximizer,215,0.05,0.252484,1.0,0.972116,0.966539,0.5,0.5,0,0.690681
stability_maximizer,216,0.05,0.237105,0.993475,0.968041,0.962954,0.5,0.5,0,0.685206
stability_maximizer,217,0.05,0.231432,0.981573,0.962844,0.959098,0.5,0.5,0,0.68048
stability_maximizer,218,0.05,0.234861,0.983223,0.957886,0.952819,0.5,0.5,0,0.679665
stability_maximizer,219,0.05,0.225947,0.983442,0.964295,0.960466,0.5,0.5,0,0.680171
stability_maximizer,220,0.05,0.231192,0.979488,0.96546,0.962655,0.5,0.5,0,0.681045
stability_maximizer,221,0.05,0.229783,0.992295,0.955873,0.948588,0.5,0.5,0,0.679283
stability_maximizer,222,0.05,0.239677,0.98372,0.953268,0.947177,0.5,0.5,0,0.679076
stability_maximizer,223,0.05,0.23809,0.974608,0.958171,0.954884,0.5,0.5,0,0.679136
stability_maximizer,224,0.05,0.242357,0.970109,0.959882,0.957837,0.5,0.5,0,0.679926
stability_maximizer,225,0.05,0.239897,0.983882,0.9616,0.957144,0.5,0.5,0,0.682077
stability_maximizer,226,0.05,0.241539,0.976231,0.9555,0.951354,0.5,0.5,0,0.679126
stability_maximizer,227,0.05,0.238185,0.98253,0.960239,0.955781,0.5,0.5,0,0.681056
stability_maximizer,228,0.05,0.229593,0.97978,0.963004,0.959649,0.5,0.5,0,0.679904
stability_maximizer,229,0.05,0.227567,0.983004,0.961966,0.957758,0.5,0.5,0,0.67961
stability_maximizer,230,0.05,0.240508,0.982458,0.970126,0.96766,0.5,0.5,0,0.68499
stability_maximizer,231,0.05,0.22897,0.976345,0.965976,0.963902,0.5,0.5,0,0.680317
stability_maximizer,232,0.05,0.228448,0.980707,0.974476,0.97323,0.5,0.5,0,0.68385
stability_maximizer,233,0.05,0.225083,0.968763,0.975627,0.96739,0.5,0.5,0,0.680277
stability_maximizer,234,0.05,0.226746,0.982291,0.983766,0.981996,0.5,0.5,0,0.686683
stability_maximizer,235,0.05,0.21925,0.979718,0.983659,0.978929,0.5,0.5,0,0.684213
stability_maximizer,236,0.05,0.223453,0.982437,0.977595,0.976627,0.5,0.5,0,0.684205
stability_maximizer,237,0.05,0.224472,0.972563,0.977926,0.971491,0.5,0.5,0,0.681862
stability_maximizer,238,0.05,0.232454,0.97132,0.983522,0.96888,0.5,0.5,0,0.683713
stability_maximizer,239,0.05,0.222134,0.963647,0.990727,0.958231,0.5,0.5,0,0.679716
stability_maximizer,240,0.05,0.224917,0.973657,0.997331,0.968922,0.5,0.5,0,0.684842
stability_maximizer,241,0.05,0.217826,0.984796,1.0,0.981756,0.5,0.5,0,0.68791
stability_maximizer,242,0.05,0.21268,0.98677,0.989974,0.98613,0.5,0.5,0,0.686331
stability_maximizer,243,0.05,0.205252,0.989371,0.98713,0.986681,0.5,0.5,0,0.684947
stability_maximizer,244,0.05,0.199396,0.988707,0.998833,0.986681,0.5,0.5,0,0.685529
stability_maximizer,245,0.05,0.202432,0.988877,1.0,0.986652,0.5,0.5,0,0.686349
stability_maximizer,246,0.05,0.195994,0.988729,0.989068,0.988661,0.5,0.5,0,0.683607
stability_maximizer,247,0.05,0.212714,0.989531,0.97663,0.97405,0.5,0.5,0,0.682767
stability_maximizer,248,0.05,0.205681,0.985849,0.981055,0.980096,0.5,0.5,0,0.682373
stability_maximizer,249,0.05,0.201976,0.982355,0.98235,0.982349,0.5,0.5,0,0.681571
stability_maximizer,250,0.05,0.193302,0.980862,0.984891,0.980057,0.5,0.5,0,0.679607
stability_maximizer,251,0.05,0.182194,0.987342,0.968889,0.965198,0.5,0.5,0,0.673614
stability_maximizer,252,0.05,0.177433,0.988592,0.973145,0.970056,0.5,0.5,0,0.674345
stability_maximizer,253,0.05,0.171933,0.992436,0.975085,0.971615,0.5,0.5,0,0.674497
stability_maximizer,254,0.05,0.187338,0.984019,0.978312,0.977171,0.5,0.5,0,0.677468
stability_maximizer,255,0.05,0.189743,0.981507,0.983894,0.98103,0.5,0.5,0,0.679008
stability_maximizer,256,0.05,0.189416,0.978651,0.980289,0.978324,0.5,0.5,0,0.677419
stability_maximizer,257,0.05,0.198236,0.9772,0.985535,0.975533,0.5,0.5,0,0.679314
stability_maximizer,258,0.05,0.191294,0.976302,0.984151,0.974733,0.5,0.5,0,0.677415
