scarcity,visibility,coupling,fragmentation,winner,competitive_score,antifragile_score,recursive_score,unification_score
0.3,0.7,0.0,0.5,antifragile,0.466745,1.06008,0.370589,0.229228
0.3,0.7,0.0,0.6,antifragile,0.460653,1.151702,0.35478,0.234462
0.3,0.7,0.0,0.7,antifragile,0.649664,1.368131,0.207023,0.004148
0.3,0.7,0.0,0.8,antifragile,0.712233,1.419625,0.269521,-0.093391
0.3,0.7,0.0,0.9,antifragile,0.827744,1.38012,0.165319,-0.005059
0.3,0.7,0.0,1.0,antifragile,0.93242,1.543658,0.190352,-0.202575
0.3,0.7,0.1,0.0,unification,-0.282033,0.534468,0.696862,0.855932
0.3,0.7,0.1,0.1,unification,-0.082628,0.584047,0.689427,0.723772
0.3,0.7,0.1,0.2,antifragile,-0.051236,0.749105,0.628614,0.617353
0.3,0.7,0.1,0.3,antifragile,0.114012,0.791852,0.659642,0.433536
0.3,0.7,0.1,0.4,antifragile,0.228893,0.948338,0.552147,0.409581
0.3,0.7,0.1,0.5,antifragile,0.36846,1.019601,0.420689,0.305259
0.3,0.7,0.1,0.6,antifragile,0.426235,1.040174,0.530025,0.327446
0.3,0.7,0.1,0.7,antifragile,0.621342,1.301071,0.382405,0.146534
0.3,0.7,0.1,0.8,antifragile,0.506111,1.289688,0.448283,0.063607
0.3,0.7,0.1,0.9,antifragile,0.739504,1.377271,0.33875,0.084304
0.3,0.7,0.1,1.0,antifragile,0.783039,1.432611,0.354331,-0.028347
0.3,0.7,0.2,0.0,unification,-0.342969,0.600354,0.696749,0.956561
0.3,0.7,0.2,0.1,unification,-0.223412,0.640327,0.605642,0.811965
0.3,0.7,0.2,0.2,unification,-0.07316,0.701833,0.747765,0.80109
0.3,0.7,0.2,0.3,antifragile,-0.047928,0.8412,0.595367,0.657701
0.3,0.7,0.2,0.4,antifragile,0.142806,0.853236,0.644346,0.544732
0.3,0.7,0.2,0.5,antifragile,0.190965,1.025333,0.523201,0.440658
0.3,0.7,0.2,0.6,antifragile,0.382058,1.090428,0.452294,0.442782
0.3,0.7,0.2,0.7,antifragile,0.41967,1.109849,0.359634,0.360171
0.3,0.7,0.2,0.8,antifragile,0.507004,1.212808,0.47697,0.27029
0.3,0.7,0.2,0.9,antifragile,0.620645,1.415632,0.507745,0.212333
0.3,0.7,0.2,1.0,antifragile,0.829553,1.480706,0.342814,0.057206
0.3,0.7,0.3,0.0,unification,-0.397963,0.417124,0.811531,0.963612
0.3,0.7,0.3,0.1,unification,-0.298241,0.579153,0.777365,0.991025
0.3,0.7,0.3,0.2,unification,-0.25223,0.635508,0.809026,0.911441
0.3,0.7,0.3,0.3,antifragile,-0.129786,0.776602,0.69106,0.770133
0.3,0.7,0.3,0.4,antifragile,0.027192,0.888018,0.705878,0.708658
0.3,0.7,0.3,0.5,antifragile,0.076075,0.974414,0.677553,0.644447
0.3,0.7,0.3,0.6,antifragile,0.204024,1.095779,0.544138,0.503459
0.3,0.7,0.3,0.7,antifragile,0.336224,1.08188,0.555464,0.451074
0.3,0.7,0.3,0.8,antifragile,0.368711,1.220266,0.44258,0.457077
0.3,0.7,0.3,0.9,antifragile,0.580625,1.341291,0.501604,0.300226
0.3,0.7,0.3,1.0,antifragile,0.728908,1.351822,0.515509,0.247291
0.3,0.7,0.4,0.0,unification,-0.513317,0.439064,0.779862,1.0978
0.3,0.7,0.4,0.1,unification,-0.374058,0.600031,0.931442,1.071214
0.3,0.7,0.4,0.2,unification,-0.193706,0.685259,0.835309,1.099106
0.3,0.7,0.4,0.3,unification,-0.234808,0.656408,0.793945,0.867068
0.3,0.7,0.4,0.4,antifragile,-0.088247,0.864905,0.773301,0.819585
0.3,0.7,0.4,0.5,antifragile,0.042941,0.804384,0.659237,0.715734
0.3,0.7,0.4,0.6,antifragile,0.107854,1.003411,0.765206,0.646278
0.3,0.7,0.4,0.7,antifragile,0.193892,1.070345,0.740529,0.641625
0.3,0.7,0.4,0.8,antifragile,0.399794,1.126876,0.63034,0.499185
0.3,0.7,0.4,0.9,antifragile,0.481277,1.271499,0.556868,0.363014
0.3,0.7,0.4,1.0,antifragile,0.532746,1.463299,0.579116,0.295754
0.3,0.7,0.5,0.0,unification,-0.582391,0.429485,1.137144,1.328628
0.3,0.7,0.5,0.1,unification,-0.448262,0.506899,0.958279,1.269136
0.3,0.7,0.5,0.2,unification,-0.347386,0.558523,0.962693,1.156869
0.3,0.7,0.5,0.3,unification,-0.374792,0.648881,0.918138,0.933777
0.3,0.7,0.5,0.4,unification,-0.248307,0.776477,0.884577,0.971889
0.3,0.7,0.5,0.5,antifragile,0.02912,0.889113,0.801367,0.794632
0.3,0.7,0.5,0.6,antifragile,0.040769,1.015376,0.817636,0.788231
0.3,0.7,0.5,0.7,antifragile,0.197356,1.138819,0.743764,0.758366
0.3,0.7,0.5,0.8,antifragile,0.243668,1.166335,0.675958,0.644635
0.3,0.7,0.5,0.9,antifragile,0.339276,1.248912,0.567016,0.549719
0.3,0.7,0.5,1.0,antifragile,0.56234,1.405535,0.660631,0.47697
0.3,0.7,0.6,0.0,unification,-0.655015,0.40572,1.138946,1.377216
0.3,0.7,0.6,0.1,unification,-0.59001,0.473512,1.048215,1.246685
0.3,0.7,0.6,0.2,unification,-0.53175,0.576499,1.070289,1.240467
0.3,0.7,0.6,0.3,unification,-0.221759,0.614012,1.007247,1.21956
0.3,0.7,0.6,0.4,unification,-0.196716,0.787753,0.998513,1.07277
0.3,0.7,0.6,0.5,unification,-0.056856,0.914158,0.862389,1.001078
0.3,0.7,0.6,0.6,antifragile,-0.107365,1.021089,0.876212,0.967439
0.3,0.7,0.6,0.7,recursive,0.074532,0.947187,0.956868,0.821554
0.3,0.7,0.6,0.8,antifragile,0.13999,1.192288,0.886793,0.719878
0.3,0.7,0.6,0.9,antifragile,0.295038,1.241902,0.689451,0.610467
0.3,0.7,0.6,1.0,antifragile,0.499096,1.31839,0.663122,0.537398
0.3,0.7,0.7,0.0,unification,-0.726359,0.241205,1.202732,1.658111
0.3,0.7,0.7,0.1,unification,-0.568447,0.46366,1.215822,1.515341
0.3,0.7,0.7,0.2,unification,-0.566293,0.57624,1.199429,1.301812
0.3,0.7,0.7,0.3,unification,-0.421167,0.643074,1.075158,1.280732
0.3,0.7,0.7,0.4,unification,-0.328417,0.735779,1.085931,1.218826
0.3,0.7,0.7,0.5,unification,-0.238894,0.773004,0.966378,1.123058
0.3,0.7,0.7,0.6,unification,-0.155304,0.957294,0.971503,1.082176
0.3,0.7,0.7,0.7,recursive,-0.041941,0.963447,0.966803,0.946498
0.3,0.7,0.7,0.8,antifragile,0.089874,1.134933,0.903072,0.792212
0.3,0.7,0.7,0.9,antifragile,0.279232,1.17448,0.915001,0.703323
0.3,0.7,0.7,1.0,antifragile,0.33587,1.280719,0.691238,0.71791
0.3,0.7,0.8,0.0,unification,-0.966197,0.290417,1.330214,1.633498
0.3,0.7,0.8,0.1,unification,-0.805187,0.440018,1.222524,1.554747
0.3,0.7,0.8,0.2,unification,-0.58625,0.436636,1.17202,1.533322
0.3,0.7,0.8,0.3,unification,-0.601597,0.678767,1.144158,1.448726
0.3,0.7,0.8,0.4,unification,-0.386378,0.677386,1.091049,1.317852
0.3,0.7,0.8,0.5,unification,-0.284366,0.730679,1.014837,1.30921
0.3,0.7,0.8,0.6,unification,-0.246743,0.892704,1.02489,1.142107
0.3,0.7,0.8,0.7,unification,-0.028481,0.965742,0.977159,1.051514
0.3,0.7,0.8,0.8,unification,-0.015173,1.031495,0.930028,1.063161
0.3,0.7,0.8,0.9,antifragile,0.155574,1.14274,0.964083,0.81564
0.3,0.7,0.8,1.0,antifragile,0.298784,1.319758,0.986817,0.860578
0.3,0.7,0.9,0.0,unification,-0.938138,0.334557,1.32871,1.765229
0.3,0.7,0.9,0.1,unification,-0.853212,0.433444,1.277206,1.651897
0.3,0.7,0.9,0.2,unification,-0.728173,0.495877,1.244846,1.648521
0.3,0.7,0.9,0.3,unification,-0.56158,0.615023,1.257665,1.52547
0.3,0.7,0.9,0.4,unification,-0.433219,0.65077,1.247018,1.542914
0.3,0.7,0.9,0.5,unification,-0.368237,0.695145,1.098049,1.345119
0.3,0.7,0.9,0.6,unification,-0.264525,0.862239,1.230354,1.296753
0.3,0.7,0.9,0.7,unification,-0.206372,0.878333,1.139022,1.189697
0.3,0.7,0.9,0.8,unification,-0.155307,1.031113,0.990213,1.083718
0.3,0.7,0.9,0.9,antifragile,0.03031,1.079741,0.975619,0.982794
0.3,0.7,0.9,1.0,antifragile,0.104136,1.169599,0.935862,0.890265
0.3,0.7,1.0,0.0,unification,-1.020671,0.24504,1.504736,2.004335
0.3,0.7,1.0,0.1,unification,-0.906134,0.352479,1.442017,1.848329
0.3,0.7,1.0,0.2,unification,-0.82749,0.423534,1.313917,1.781946
0.3,0.7,1.0,0.3,unification,-0.721565,0.592476,1.370757,1.623702
0.3,0.7,1.0,0.4,unification,-0.547665,0.486963,1.381511,1.503078
0.3,0.7,1.0,0.5,unification,-0.475244,0.731371,1.301186,1.468565
0.3,0.7,1.0,0.6,unification,-0.497276,0.788636,1.194042,1.29754
0.3,0.7,1.0,0.7,unification,-0.277731,0.846207,1.197454,1.302696
0.3,0.7,1.0,0.8,unification,-0.071945,0.982191,1.14652,1.219346
0.3,0.7,1.0,0.9,unification,-0.141163,1.079764,1.122671,1.175099
0.3,0.7,1.0,1.0,antifragile,0.035337,1.112162,1.077223,1.080974
0.3,0.8,0.0,0.0,unification,-0.182829,0.616294,0.625781,0.806688
0.3,0.8,0.0,0.1,antifragile,-0.115457,0.794584,0.671437,0.692727
0.3,0.8,0.0,0.2,antifragile,0.015863,0.790153,0.597743,0.605105
0.3,0.8,0.0,0.3,antifragile,0.05898,0.903545,0.686978,0.577132
0.3,0.8,0.0,0.4,antifragile,0.230402,1.087584,0.508755,0.564522
0.3,0.8,0.0,0.5,antifragile,0.301975,1.20519,0.60997,0.267339
0.3,0.8,0.0,0.6,antifragile,0.508355,1.185805,0.441602,0.296232
0.3,0.8,0.0,0.7,antifragile,0.494604,1.3201,0.38296,0.193854
0.3,0.8,0.0,0.8,antifragile,0.721768,1.409326,0.37201,0.127071
0.3,0.8,0.0,0.9,antifragile,0.694676,1.443057,0.328486,0.054343
0.3,0.8,0.0,1.0,antifragile,0.89529,1.606758,0.308631,-0.109405
0.3,0.8,0.1,0.0,unification,-0.240594,0.56011,0.815952,0.899395
0.3,0.8,0.1,0.1,unification,-0.17685,0.659726,0.807634,0.888914
0.3,0.8,0.1,0.2,unification,-0.045434,0.792881,0.693244,0.876106
0.3,0.8,0.1,0.3,antifragile,-0.034581,0.924061,0.691639,0.646873
0.3,0.8,0.1,0.4,antifragile,0.134258,0.949489,0.656353,0.580841
0.3,0.8,0.1,0.5,antifragile,0.368883,1.123541,0.620794,0.508778
0.3,0.8,0.1,0.6,antifragile,0.436977,1.116479,0.545863,0.299643
0.3,0.8,0.1,0.7,antifragile,0.482939,1.302409,0.46522,0.381754
0.3,0.8,0.1,0.8,antifragile,0.529056,1.337877,0.480978,0.30471
0.3,0.8,0.1,0.9,antifragile,0.63209,1.464562,0.473742,0.168424
0.3,0.8,0.1,1.0,antifragile,0.81527,1.583075,0.367264,0.139389
0.3,0.8,0.2,0.0,unification,-0.410557,0.547808,0.947381,0.998472
0.3,0.8,0.2,0.1,unification,-0.278986,0.618858,0.965962,1.060433
0.3,0.8,0.2,0.2,unification,-0.190512,0.775993,0.80026,0.84257
0.3,0.8,0.2,0.3,antifragile,-0.069018,0.84297,0.683967,0.788151
0.3,0.8,0.2,0.4,antifragile,0.032885,0.95561,0.716124,0.671983
0.3,0.8,0.2,0.5,antifragile,0.188746,1.061657,0.749802,0.629736
0.3,0.8,0.2,0.6,antifragile,0.24512,1.160838,0.540969,0.625184
0.3,0.8,0.2,0.7,antifragile,0.378719,1.334223,0.556533,0.379118
0.3,0.8,0.2,0.8,antifragile,0.493292,1.338127,0.576912,0.359291
0.3,0.8,0.2,0.9,antifragile,0.553594,1.340732,0.534158,0.20087
0.3,0.8,0.2,1.0,antifragile,0.62615,1.490968,0.501533,0.279388
0.3,0.8,0.3,0.0,unification,-0.446037,0.596661,0.997683,1.173343
0.3,0.8,0.3,0.1,unification,-0.25971,0.553857,0.904338,1.053241
0.3,0.8,0.3,0.2,unification,-0.230322,0.666061,0.923171,1.013982
0.3,0.8,0.3,0.3,recursive,-0.124333,0.849761,0.921916,0.89754
0.3,0.8,0.3,0.4,unification,-0.028492,0.868173,0.75676,0.903241
0.3,0.8,0.3,0.5,antifragile,0.014394,1.032066,0.791552,0.788749
0.3,0.8,0.3,0.6,antifragile,0.08209,1.13956,0.722098,0.615005
0.3,0.8,0.3,0.7,antifragile,0.262459,1.241839,0.721562,0.553604
0.3,0.8,0.3,0.8,antifragile,0.328045,1.231573,0.682652,0.411113
0.3,0.8,0.3,0.9,antifragile,0.489092,1.514054,0.627978,0.427112
0.3,0.8,0.3,1.0,antifragile,0.551948,1.413635,0.604791,0.290882
0.3,0.8,0.4,0.0,unification,-0.526319,0.497157,1.227818,1.256384
0.3,0.8,0.4,0.1,unification,-0.455543,0.545293,1.066604,1.222026
0.3,0.8,0.4,0.2,unification,-0.408059,0.669136,1.043592,1.177585
0.3,0.8,0.4,0.3,recursive,-0.32072,0.756702,1.02607,1.021641
0.3,0.8,0.4,0.4,antifragile,-0.130829,0.926347,0.828392,0.898015
0.3,0.8,0.4,0.5,antifragile,-0.046185,1.030231,0.905988,0.895988
0.3,0.8,0.4,0.6,antifragile,0.073042,1.121478,0.807368,0.803898
0.3,0.8,0.4,0.7,antifragile,0.235602,1.244841,0.772184,0.671869
0.3,0.8,0.4,0.8,antifragile,0.364754,1.323593,0.707831,0.549748
0.3,0.8,0.4,0.9,antifragile,0.470952,1.267914,0.61036,0.506585
0.3,0.8,0.4,1.0,antifragile,0.520122,1.387002,0.661093,0.443324
0.3,0.8,0.5,0.0,unification,-0.699019,0.556673,1.156488,1.461424
0.3,0.8,0.5,0.1,unification,-0.637811,0.476758,1.118003,1.412743
0.3,0.8,0.5,0.2,unification,-0.505497,0.652169,0.993245,1.199069
0.3,0.8,0.5,0.3,unification,-0.335344,0.715369,0.949724,1.083604
0.3,0.8,0.5,0.4,unification,-0.3293,0.858829,1.004879,1.094628
0.3,0.8,0.5,0.5,unification,-0.170459,0.980298,0.970339,0.980365
0.3,0.8,0.5,0.6,antifragile,-0.022841,0.992544,0.904608,0.975862
0.3,0.8,0.5,0.7,antifragile,0.151893,1.107189,0.881931,0.754928
0.3,0.8,0.5,0.8,antifragile,0.241503,1.173457,0.849513,0.873454
0.3,0.8,0.5,0.9,antifragile,0.286499,1.45614,0.799532,0.602519
0.3,0.8,0.5,1.0,antifragile,0.385227,1.523248,0.759649,0.526692
0.3,0.8,0.6,0.0,unification,-0.775173,0.441539,1.219564,1.547295
0.3,0.8,0.6,0.1,unification,-0.566319,0.458601,1.212232,1.441355
0.3,0.8,0.6,0.2,unification,-0.569952,0.663609,1.066929,1.241678
0.3,0.8,0.6,0.3,unification,-0.423773,0.698091,1.032358,1.189472
0.3,0.8,0.6,0.4,unification,-0.228468,0.823151,1.060982,1.299762
0.3,0.8,0.6,0.5,unification,-0.163897,0.983464,0.961002,1.04413
0.3,0.8,0.6,0.6,recursive,-0.074146,1.010725,1.042483,0.938461
0.3,0.8,0.6,0.7,antifragile,0.04018,1.134463,0.986809,0.914665
0.3,0.8,0.6,0.8,antifragile,0.140931,1.141217,0.885353,0.797853
0.3,0.8,0.6,0.9,antifragile,0.187067,1.262952,0.835453,0.72706
0.3,0.8,0.6,1.0,antifragile,0.27002,1.468055,0.794972,0.696498
0.3,0.8,0.7,0.0,unification,-0.942949,0.452882,1.313358,1.632806
0.3,0.8,0.7,0.1,unification,-0.766757,0.52347,1.117345,1.52879
0.3,0.8,0.7,0.2,unification,-0.640954,0.568469,1.350266,1.46812
0.3,0.8,0.7,0.3,unification,-0.475489,0.760583,1.218531,1.366309
0.3,0.8,0.7,0.4,unification,-0.479224,0.802271,1.227251,1.342298
0.3,0.8,0.7,0.5,unification,-0.243328,0.989597,1.146869,1.174968
0.3,0.8,0.7,0.6,unification,-0.192447,1.023511,1.052561,1.220285
0.3,0.8,0.7,0.7,unification,-0.088347,1.066717,1.007463,1.067977
0.3,0.8,0.7,0.8,antifragile,0.035622,1.064573,0.96292,0.91334
0.3,0.8,0.7,0.9,antifragile,0.114645,1.200242,0.995591,0.94117
0.3,0.8,0.7,1.0,antifragile,0.273015,1.271618,0.900093,0.73764
0.3,0.8,0.8,0.0,unification,-0.952365,0.382371,1.439605,1.803642
0.3,0.8,0.8,0.1,unification,-0.772076,0.457988,1.338322,1.738683
0.3,0.8,0.8,0.2,unification,-0.679676,0.513791,1.328949,1.595284
0.3,0.8,0.8,0.3,unification,-0.71543,0.657005,1.205274,1.541411
0.3,0.8,0.8,0.4,unification,-0.581765,0.694017,1.20832,1.500086
0.3,0.8,0.8,0.5,unification,-0.421676,0.771251,1.208217,1.344151
0.3,0.8,0.8,0.6,unification,-0.245472,0.869406,1.160543,1.393478
0.3,0.8,0.8,0.7,unification,-0.186964,1.024337,1.026948,1.142351
0.3,0.8,0.8,0.8,unification,-0.042014,1.093505,1.100722,1.121247
0.3,0.8,0.8,0.9,antifragile,-0.020901,1.255765,0.967866,0.976754
0.3,0.8,0.8,1.0,antifragile,0.166474,1.378351,0.939806,0.937384
0.3,0.8,0.9,0.0,unification,-1.027199,0.347868,1.534202,1.884796
0.3,0.8,0.9,0.1,unification,-0.874408,0.476516,1.524198,1.845096
0.3,0.8,0.9,0.2,unification,-0.807128,0.481271,1.322051,1.721102
0.3,0.8,0.9,0.3,unification,-0.699383,0.594525,1.384886,1.577291
0.3,0.8,0.9,0.4,unification,-0.604099,0.794738,1.36478,1.59581
0.3,0.8,0.9,0.5,unification,-0.465466,0.771728,1.187296,1.502856
0.3,0.8,0.9,0.6,unification,-0.497421,0.868722,1.234817,1.37264
0.3,0.8,0.9,0.7,unification,-0.156431,1.071217,1.246641,1.263734
0.3,0.8,0.9,0.8,unification,-0.058929,1.105948,1.107901,1.226636
0.3,0.8,0.9,0.9,unification,0.002929,1.140056,1.122027,1.155824
0.3,0.8,0.9,1.0,antifragile,0.009957,1.251495,1.023727,1.098433
0.3,0.8,1.0,0.0,unification,-1.170403,0.29459,1.490492,1.973328
0.3,0.8,1.0,0.1,unification,-1.074094,0.360521,1.529019,1.963238
0.3,0.8,1.0,0.2,unification,-0.993612,0.461568,1.442471,1.886709
0.3,0.8,1.0,0.3,unification,-0.808382,0.560958,1.402753,1.861232
0.3,0.8,1.0,0.4,unification,-0.749179,0.640013,1.40538,1.677432
0.3,0.8,1.0,0.5,unification,-0.613197,0.664416,1.325425,1.557031
0.3,0.8,1.0,0.6,unification,-0.381039,0.963235,1.31746,1.449762
0.3,0.8,1.0,0.7,unification,-0.318098,0.895946,1.252541,1.403558
0.3,0.8,1.0,0.8,unification,-0.270025,1.022264,1.174325,1.314899
0.3,0.8,1.0,0.9,recursive,-0.084003,1.133322,1.206266,1.153388
0.3,0.8,1.0,1.0,recursive,0.022389,1.195724,1.216198,1.187714
0.3,0.9,0.0,0.0,unification,-0.328103,0.591111,0.933742,0.940162
0.3,0.9,0.0,0.1,unification,-0.146846,0.860941,0.796204,0.88262
0.3,0.9,0.0,0.2,antifragile,-0.103929,0.901879,0.713495,0.704807
0.3,0.9,0.0,0.3,antifragile,0.03485,0.89663,0.721471,0.629402
0.3,0.9,0.0,0.4,antifragile,0.040622,1.032117,0.647747,0.602642
0.3,0.9,0.0,0.5,antifragile,0.26426,1.222374,0.651005,0.447302
0.3,0.9,0.0,0.6,antifragile,0.357082,1.227598,0.609399,0.392991
0.3,0.9,0.0,0.7,antifragile,0.438572,1.34043,0.568059,0.254679
0.3,0.9,0.0,0.8,antifragile,0.59585,1.356066,0.560279,0.246359
0.3,0.9,0.0,0.9,antifragile,0.771464,1.47417,0.521673,0.181789
0.3,0.9,0.0,1.0,antifragile,0.790888,1.606168,0.370743,-0.01729
0.3,0.9,0.1,0.0,recursive,-0.427562,0.577211,0.989786,0.949897
0.3,0.9,0.1,0.1,unification,-0.272555,0.756785,0.887875,0.962264
0.3,0.9,0.1,0.2,unification,-0.12268,0.807704,0.834378,0.840322
0.3,0.9,0.1,0.3,antifragile,0.005126,1.029993,0.730303,0.668445
0.3,0.9,0.1,0.4,antifragile,0.078457,1.073519,0.847849,0.721895
0.3,0.9,0.1,0.5,antifragile,0.229789,1.198003,0.783239,0.644058
0.3,0.9,0.1,0.6,antifragile,0.20589,1.209582,0.685002,0.51001
0.3,0.9,0.1,0.7,antifragile,0.378095,1.383361,0.592158,0.469953
0.3,0.9,0.1,0.8,antifragile,0.505822,1.357123,0.53617,0.259934
0.3,0.9,0.1,0.9,antifragile,0.624279,1.491838,0.508711,0.166195
0.3,0.9,0.1,1.0,antifragile,0.731636,1.581314,0.474315,0.126798
0.3,0.9,0.2,0.0,unification,-0.491929,0.6285,0.978501,1.090574
0.3,0.9,0.2,0.1,unification,-0.372906,0.752277,0.957013,1.068421
0.3,0.9,0.2,0.2,unification,-0.276283,0.750517,0.868855,0.896907
0.3,0.9,0.2,0.3,antifragile,-0.090939,0.913123,0.879124,0.909779
0.3,0.9,0.2,0.4,antifragile,-0.023024,0.948273,0.818737,0.78629
0.3,0.9,0.2,0.5,antifragile,0.195571,1.13101,0.803394,0.793299
0.3,0.9,0.2,0.6,antifragile,0.241984,1.105974,0.743857,0.639184
0.3,0.9,0.2,0.7,antifragile,0.320576,1.2588,0.710073,0.531933
0.3,0.9,0.2,0.8,antifragile,0.452447,1.292833,0.653632,0.377816
0.3,0.9,0.2,0.9,antifragile,0.458518,1.475859,0.651808,0.36934
0.3,0.9,0.2,1.0,antifragile,0.676199,1.622702,0.591539,0.312522
0.3,0.9,0.3,0.0,unification,-0.592627,0.601344,1.020297,1.364792
0.3,0.9,0.3,0.1,unification,-0.403001,0.605054,1.000549,1.211062
0.3,0.9,0.3,0.2,unification,-0.366913,0.78723,0.98203,1.181241
0.3,0.9,0.3,0.3,recursive,-0.239585,0.976028,0.990134,0.95253
0.3,0.9,0.3,0.4,antifragile,-0.025675,1.004934,0.939007,0.967332
0.3,0.9,0.3,0.5,antifragile,-0.079452,0.954781,0.877913,0.918939
0.3,0.9,0.3,0.6,antifragile,0.109785,1.225459,0.906061,0.76603
0.3,0.9,0.3,0.7,antifragile,0.259188,1.31113,0.795991,0.669311
0.3,0.9,0.3,0.8,antifragile,0.317023,1.209405,0.774022,0.631022
0.3,0.9,0.3,0.9,antifragile,0.427226,1.442234,0.717826,0.410149
0.3,0.9,0.3,1.0,antifragile,0.61313,1.501609,0.649111,0.492899
0.3,0.9,0.4,0.0,unification,-0.611065,0.548653,1.203468,1.342251
0.3,0.9,0.4,0.1,unification,-0.554045,0.694739,1.091143,1.265083
0.3,0.9,0.4,0.2,unification,-0.43607,0.730103,1.117379,1.161092
0.3,0.9,0.4,0.3,unification,-0.457469,0.866062,0.990851,1.1145
0.3,0.9,0.4,0.4,unification,-0.329162,0.966146,1.022517,1.07551
0.3,0.9,0.4,0.5,unification,-0.094827,0.906992,0.915742,0.952414
0.3,0.9,0.4,0.6,antifragile,-0.037437,1.091424,0.93731,0.940322
0.3,0.9,0.4,0.7,antifragile,0.03599,1.199558,0.920577,0.758796
0.3,0.9,0.4,0.8,antifragile,0.210358,1.318328,0.84556,0.75371
0.3,0.9,0.4,0.9,antifragile,0.334735,1.374407,0.746365,0.647358
0.3,0.9,0.4,1.0,antifragile,0.444999,1.435358,0.794103,0.613396
0.3,0.9,0.5,0.0,unification,-0.783005,0.463618,1.211793,1.441067
0.3,0.9,0.5,0.1,unification,-0.539776,0.572556,1.167077,1.383661
0.3,0.9,0.5,0.2,unification,-0.549398,0.65524,1.241904,1.292563
0.3,0.9,0.5,0.3,unification,-0.496927,0.812589,1.12464,1.258853
0.3,0.9,0.5,0.4,unification,-0.282018,0.886836,1.087659,1.114718
0.3,0.9,0.5,0.5,unification,-0.283405,0.939979,0.995782,1.11346
0.3,0.9,0.5,0.6,antifragile,-0.179936,1.047642,1.001346,1.013017
0.3,0.9,0.5,0.7,antifragile,0.039948,1.148673,0.936625,0.992224
0.3,0.9,0.5,0.8,antifragile,0.113998,1.330957,0.913744,0.844187
0.3,0.9,0.5,0.9,antifragile,0.233063,1.366561,0.869008,0.764807
0.3,0.9,0.5,1.0,antifragile,0.426541,1.502443,0.902787,0.607903
0.3,0.9,0.6,0.0,unification,-0.899006,0.475888,1.373537,1.624043
0.3,0.9,0.6,0.1,unification,-0.764879,0.629692,1.329294,1.617899
0.3,0.9,0.6,0.2,unification,-0.642073,0.628999,1.302445,1.466864
0.3,0.9,0.6,0.3,unification,-0.540543,0.70434,1.189435,1.438754
0.3,0.9,0.6,0.4,unification,-0.475483,0.876453,1.139589,1.299485
0.3,0.9,0.6,0.5,unification,-0.297312,0.928963,1.120644,1.202782
0.3,0.9,0.6,0.6,unification,-0.208571,1.100989,1.096252,1.133703
0.3,0.9,0.6,0.7,antifragile,-0.102233,1.109603,1.022941,1.093267
0.3,0.9,0.6,0.8,antifragile,0.00232,1.112688,1.017915,0.95603
0.3,0.9,0.6,0.9,antifragile,0.120711,1.365578,0.838324,0.963812
0.3,0.9,0.6,1.0,antifragile,0.312734,1.383597,0.912461,0.825219
0.3,0.9,0.7,0.0,unification,-0.903439,0.398306,1.339161,1.880685
0.3,0.9,0.7,0.1,unification,-0.772194,0.532843,1.388789,1.721066
0.3,0.9,0.7,0.2,unification,-0.672947,0.515682,1.322456,1.582259
0.3,0.9,0.7,0.3,unification,-0.608072,0.75354,1.210496,1.452543
0.3,0.9,0.7,0.4,unification,-0.524087,0.817717,1.301606,1.516566
0.3,0.9,0.7,0.5,unification,-0.394318,0.946524,1.255508,1.377083
0.3,0.9,0.7,0.6,unification,-0.271214,0.980023,1.12673,1.20842
0.3,0.9,0.7,0.7,unification,-0.142646,1.092279,1.119225,1.21324
0.3,0.9,0.7,0.8,antifragile,-0.060024,1.144341,1.086675,1.136031
0.3,0.9,0.7,0.9,antifragile,0.008824,1.295464,1.057229,0.97196
0.3,0.9,0.7,1.0,antifragile,0.155332,1.301416,1.025482,0.856763
0.3,0.9,0.8,0.0,unification,-0.966378,0.390401,1.476409,1.958028
0.3,0.9,0.8,0.1,unification,-0.961592,0.452616,1.373538,1.880475
0.3,0.9,0.8,0.2,unification,-0.706357,0.50132,1.384211,1.733491
0.3,0.9,0.8,0.3,unification,-0.715785,0.678434,1.37912,1.665378
0.3,0.9,0.8,0.4,unification,-0.628048,0.784633,1.289194,1.539407
0.3,0.9,0.8,0.5,unification,-0.556838,0.849773,1.276363,1.522179
0.3,0.9,0.8,0.6,unification,-0.362963,0.971125,1.263877,1.283545
0.3,0.9,0.8,0.7,unification,-0.349847,1.044066,1.238928,1.293257
0.3,0.9,0.8,0.8,unification,-0.183203,1.142984,1.168646,1.25895
0.3,0.9,0.8,0.9,antifragile,0.006151,1.222329,1.142504,1.14881
0.3,0.9,0.8,1.0,antifragile,0.101232,1.42763,1.103593,1.108437
0.3,0.9,0.9,0.0,unification,-1.168004,0.328116,1.483209,2.032565
0.3,0.9,0.9,0.1,unification,-0.967624,0.327231,1.559414,1.970211
0.3,0.9,0.9,0.2,unification,-0.862638,0.490207,1.548656,1.855465
0.3,0.9,0.9,0.3,unification,-0.750448,0.638707,1.489052,1.825462
0.3,0.9,0.9,0.4,unification,-0.680201,0.754205,1.492488,1.678338
0.3,0.9,0.9,0.5,unification,-0.61627,0.868802,1.461744,1.664439
0.3,0.9,0.9,0.6,unification,-0.414251,0.812792,1.318208,1.48577
0.3,0.9,0.9,0.7,unification,-0.337757,1.109413,1.255973,1.54211
